CustomerKey,FirstName,LastName,Full Name,Gender,YearlyIncome,DateFirstPurchase,Customer City
26227,Joe,Gutierrez,JoeGutierrez,Male,40000.00,2020-10-28,Offenbach
26228,Carolyn,Perez,CarolynPerez,Female,40000.00,2020-10-14,Poing
26229,Cara,Ye,CaraYe,Female,30000.00,2020-10-26,Hamburg
26230,Natasha,Ramos,NatashaRamos,Female,30000.00,2020-10-09,Braunschweig
26231,Maurice,Nara,MauriceNara,Male,40000.00,2020-11-15,Colomiers
26232,Jay,Gomez,JayGomez,Male,40000.00,2020-04-23,Bury
26233,Cristina,Chande,CristinaChande,Female,40000.00,2020-02-04,Bonn
26234,Antonio,Perry,AntonioPerry,Male,40000.00,2019-01-11,Berkeley
26235,Michelle,Watson,MichelleWatson,Female,40000.00,2019-10-10,Shawnee
26236,Isabella,Evans,IsabellaEvans,Female,40000.00,2021-01-16,Burien
26237,Grace,Martin,GraceMartin,Female,40000.00,2020-02-22,Concord
26238,Julia,Foster,JuliaFoster,Female,40000.00,2019-01-08,National City
26239,Kaitlyn,Turner,KaitlynTurner,Female,40000.00,2020-11-09,Milwaukie
26240,Katelyn,Evans,KatelynEvans,Female,50000.00,2020-04-27,Port Orchard
26241,James,Lal,JamesLal,Male,50000.00,2019-01-22,Palo Alto
26242,Isabella,Lewis,IsabellaLewis,Female,40000.00,2020-04-21,Shawnee
26243,Fernando,Gonzalez,FernandoGonzalez,Male,80000.00,2020-12-07,Lake Oswego
26244,Jordan,Hughes,JordanHughes,Male,80000.00,2020-08-29,Spokane
26245,Devin,Murphy,DevinMurphy,Male,80000.00,2019-01-27,Beverly Hills
26246,Jade,Bell,JadeBell,Female,80000.00,2020-10-04,Burlingame
26247,Sophia,Turner,SophiaTurner,Female,80000.00,2019-01-11,Chula Vista
26248,Thomas,Lewis,ThomasLewis,Male,20000.00,2020-07-06,Lake Oswego
26249,Thomas,Ross,ThomasRoss,Male,30000.00,2019-01-09,Spokane
26250,Miguel,Simmons,MiguelSimmons,Male,30000.00,2020-02-14,Woodburn
26251,Cedric,Huang,CedricHuang,Male,30000.00,2020-12-12,Beverly Hills
26252,Morgan,Garcia,MorganGarcia,Female,40000.00,2019-01-06,Lincoln Acres
26253,Dalton,Wright,DaltonWright,Male,20000.00,2020-06-11,Salem
26254,Seth,Henderson,SethHenderson,Male,20000.00,2020-07-14,Beaverton
26255,Cameron,Alexander,CameronAlexander,Male,20000.00,2020-10-05,Lebanon
26256,Ronald,Rana,RonaldRana,Male,20000.00,2020-10-09,Ballard
26257,Hector,Jimenez,HectorJimenez,Male,20000.00,2020-09-03,Burlingame
26258,Angelica,Powell,AngelicaPowell,Female,20000.00,2020-10-06,Portland
26259,Hunter,Bryant,HunterBryant,Male,30000.00,2020-04-01,Redmond
26260,Ryan,Jackson,RyanJackson,Male,30000.00,2020-05-20,Spokane
26261,Brooke,Watson,BrookeWatson,Female,20000.00,2020-04-20,Woodburn
26262,Hannah,Thompson,HannahThompson,Female,20000.00,2020-06-17,Lynnwood
26263,Kaitlyn,Collins,KaitlynCollins,Female,20000.00,2020-03-16,Portland
26264,Elijah,Lal,ElijahLal,Male,20000.00,2020-03-21,West Covina
26265,Tammy,Lopez,TammyLopez,Female,20000.00,2020-11-01,Beaverton
26266,Brent,Gao,BrentGao,Male,30000.00,2020-05-23,Bellingham
26267,Matthew,Martin,MatthewMartin,Male,30000.00,2020-10-20,Long Beach
26268,Jonathon,Romero,JonathonRomero,Male,20000.00,2020-05-04,Berkeley
26269,Chloe,Moore,ChloeMoore,Female,20000.00,2020-08-23,Langford
26270,Hailey,Bailey,HaileyBailey,Female,20000.00,2020-07-25,Shawnee
26271,Bailey,Baker,BaileyBaker,Female,20000.00,2020-07-22,San Diego
26272,Kelly,Hughes,KellyHughes,Female,20000.00,2020-02-06,Yakima
26273,Chelsea,Suri,ChelseaSuri,Female,20000.00,2020-06-30,Burien
26274,Jennifer,Wood,JenniferWood,Female,30000.00,2020-05-24,Tacoma
26275,Miguel,Johnson,MiguelJohnson,Male,40000.00,2020-07-10,Yakima
26276,Heather,Huang,HeatherHuang,Female,40000.00,2019-01-27,Beaverton
26277,Jacqueline,Hughes,JacquelineHughes,Female,40000.00,2019-02-13,Kirkland
26278,Jon,Wu,JonWu,Male,40000.00,2020-02-03,Ballard
26279,Trinity,Sanchez,TrinitySanchez,Female,40000.00,2019-11-24,N. Vancouver
26280,Jackson,Jenkins,JacksonJenkins,Male,40000.00,2019-02-09,Coronado
26281,Ian,Alexander,IanAlexander,Male,40000.00,2019-02-10,West Covina
26282,Leonard,Jai,LeonardJai,Male,50000.00,2020-12-19,Burien
26283,Jeremiah,Diaz,JeremiahDiaz,Male,50000.00,2019-02-01,Woodland Hills
26284,Garrett,Ward,GarrettWard,Male,50000.00,2020-10-05,Everett
26285,Kayla,Hayes,KaylaHayes,Female,50000.00,2019-02-13,Issaquah
26286,Evan,Phillips,EvanPhillips,Male,50000.00,2019-02-12,Santa Monica
26287,Elijah,Baker,ElijahBaker,Male,50000.00,2020-05-16,Lebanon
26288,Alexandra,Russell,AlexandraRussell,Female,40000.00,2021-01-13,Burbank
26289,Samuel,Simmons,SamuelSimmons,Male,40000.00,2020-06-25,Burlingame
26290,Noah,Chen,NoahChen,Male,60000.00,2019-02-06,West Covina
26291,Blake,Walker,BlakeWalker,Male,70000.00,2020-03-11,Long Beach
26292,Marty,Simpson,MartySimpson,Female,70000.00,2019-02-23,Bellingham
26293,Casey,Carlson,CaseyCarlson,Male,70000.00,2019-01-29,Bremerton
26294,Andrew,Johnson,AndrewJohnson,Male,50000.00,2019-10-31,Langford
26295,Toni,Kapoor,ToniKapoor,Female,50000.00,2019-02-16,Bremerton
26296,Grace,Simmons,GraceSimmons,Female,50000.00,2019-02-05,Issaquah
26297,Jeremiah,Lopez,JeremiahLopez,Male,50000.00,2019-02-22,Lebanon
26298,Jasmine,Peterson,JasminePeterson,Female,50000.00,2019-02-11,Marysville
26299,Y.,Yong,Y.Yong,Male,60000.00,2019-02-15,Tacoma
26300,Audrey,Ortega,AudreyOrtega,Female,60000.00,2019-02-09,Bellflower
26301,Isaiah,Hall,IsaiahHall,Male,70000.00,2019-02-14,Lakewood
26302,James,Jackson,JamesJackson,Male,40000.00,2019-01-30,Daly City
26303,Devon,Pal,DevonPal,Male,40000.00,2019-02-24,Bellflower
26304,Anna,Lewis,AnnaLewis,Female,60000.00,2019-02-28,Bellingham
26305,Julia,Rogers,JuliaRogers,Female,60000.00,2019-02-19,Lebanon
26306,Kyle,Holt,KyleHolt,Male,60000.00,2019-03-20,Fremont
26307,Alexander,Miller,AlexanderMiller,Male,60000.00,2019-03-08,Colma
26308,Sara,Kelly,SaraKelly,Female,60000.00,2019-03-09,Walla Walla
26309,Julian,Powell,JulianPowell,Male,60000.00,2019-03-09,Downey
26310,Kaitlyn,Garcia,KaitlynGarcia,Female,60000.00,2019-10-29,N. Vancouver
26311,Brenda,Rodriguez,BrendaRodriguez,Female,60000.00,2019-03-25,Bellingham
26312,Elizabeth,Wood,ElizabethWood,Female,60000.00,2019-03-19,Port Orchard
26313,Dalton,Simmons,DaltonSimmons,Male,70000.00,2019-03-19,Lemon Grove
26314,Angel,Murphy,AngelMurphy,Male,30000.00,2020-05-15,Santa Monica
26315,Taylor,Peterson,TaylorPeterson,Female,60000.00,2019-03-17,San Gabriel
26316,Stephanie,Hughes,StephanieHughes,Female,60000.00,2019-02-16,Oak Bay
26317,Amanda,Wright,AmandaWright,Female,60000.00,2019-03-27,Redmond
26318,Caleb,Parker,CalebParker,Male,40000.00,2020-08-16,Royal Oak
26319,Dylan,Martinez,DylanMartinez,Male,70000.00,2019-03-26,Santa Cruz
26320,Brianna,Diaz,BriannaDiaz,Female,70000.00,2019-02-28,Los Angeles
26321,Randall,Blanco,RandallBlanco,Male,70000.00,2019-04-18,Burnaby
26322,Justin,Zhang,JustinZhang,Male,40000.00,2019-03-22,Issaquah
26323,Dwayne,Ruiz,DwayneRuiz,Male,60000.00,2020-11-16,Beaverton
26324,Faith,Brooks,FaithBrooks,Female,70000.00,2019-03-08,Redmond
26325,Tyler,Robinson,TylerRobinson,Male,70000.00,2019-03-25,Spokane
26326,Trevor,Washington,TrevorWashington,Male,70000.00,2019-03-12,Chula Vista
26327,Jack,Jai,JackJai,Male,70000.00,2019-03-20,Downey
26328,Edward,Anderson,EdwardAnderson,Male,80000.00,2019-04-15,Redwood City
26329,Angelica,Bryant,AngelicaBryant,Female,50000.00,2019-04-04,Fremont
26330,Marcus,Diaz,MarcusDiaz,Male,50000.00,2019-04-03,Bremerton
26331,Melanie,Powell,MelaniePowell,Female,50000.00,2019-04-16,Bremerton
26332,Aaron,Mitchell,AaronMitchell,Male,80000.00,2020-08-16,Lebanon
26333,Alexandria,Alexander,AlexandriaAlexander,Female,80000.00,2020-05-06,Portland
26334,Ross,Blanco,RossBlanco,Male,80000.00,2020-09-28,Bellflower
26335,April,Pal,AprilPal,Female,80000.00,2020-04-12,Burbank
26336,Noah,Brown,NoahBrown,Male,60000.00,2021-01-17,Downey
26337,Jennifer,Gonzalez,JenniferGonzalez,Female,60000.00,2020-04-25,Bremerton
26338,Anna,Coleman,AnnaColeman,Female,70000.00,2019-04-11,Oakland
26339,Cindy,James,CindyJames,Female,70000.00,2019-04-17,Walla Walla
26340,Melissa,Morris,MelissaMorris,Female,70000.00,2020-02-22,Olympia
26341,Olivia,Taylor,OliviaTaylor,Female,70000.00,2020-06-13,Port Orchard
26342,Eduardo,Griffin,EduardoGriffin,Male,80000.00,2019-04-16,National City
26343,Mariah,Washington,MariahWashington,Female,40000.00,2019-04-04,Spokane
26344,Natalie,Hughes,NatalieHughes,Female,50000.00,2019-04-20,Los Angeles
26345,Connor,Baker,ConnorBaker,Male,50000.00,2020-08-08,Newport Beach
26346,Emmanuel,Suri,EmmanuelSuri,Male,50000.00,2020-06-23,Beverly Hills
26347,Alvin,Raji,AlvinRaji,Male,50000.00,2020-10-22,Bremerton
26348,Logan,Moore,LoganMoore,Male,50000.00,2020-02-08,Metchosin
26349,Adam,Lopez,AdamLopez,Male,60000.00,2020-04-02,Spokane
26350,Gabrielle,King,GabrielleKing,Female,60000.00,2020-05-27,N. Vancouver
26351,Emma,Moore,EmmaMoore,Female,60000.00,2019-04-23,Oakland
26352,Cynthia,Fernandez,CynthiaFernandez,Female,40000.00,2020-10-01,Eilenburg
26353,Holly,Malhotra,HollyMalhotra,Female,40000.00,2020-11-04,Frankfurt
26354,Nelson,Serrano,NelsonSerrano,Male,40000.00,2020-11-24,München
26355,Darren,Madan,DarrenMadan,Male,20000.00,2020-12-04,Les Ulis
26356,Timothy,Howard,TimothyHoward,Male,10000.00,2020-05-23,York
26357,Sergio,Gonzalez,SergioGonzalez,Male,10000.00,2020-04-28,Paris
26358,Mason,Gonzalez,MasonGonzalez,Male,20000.00,2020-05-15,Paderborn
26359,George,Raman,GeorgeRaman,Male,30000.00,2020-05-20,Runcorn
26360,Max,Blanco,MaxBlanco,Male,30000.00,2020-05-20,Berkshire
26361,Ebony,Suarez,EbonySuarez,Female,10000.00,2021-01-27,London
26362,Joy,Torres,JoyTorres,Female,20000.00,2020-10-16,Neunkirchen
26363,Larry,Jimenez,LarryJimenez,Male,40000.00,2020-11-18,Eilenburg
26364,Gabriella,Hill,GabriellaHill,Female,10000.00,2020-08-09,Peterborough
26365,Phillip,Fernandez,PhillipFernandez,Male,30000.00,2020-02-28,Orleans
26366,Johnathan,Schmidt,JohnathanSchmidt,Male,30000.00,2020-11-05,Berlin
26367,Omar,Shan,OmarShan,Male,30000.00,2020-06-23,Paris
26368,Bharat,Mirchandani,BharatMirchandani,Male,10000.00,2020-10-09,Bobigny
26369,Kate,Nath,KateNath,Female,20000.00,2021-01-26,Sèvres
26370,Maria,Bryant,MariaBryant,Female,20000.00,2020-08-23,Bottrop
26371,Cassandra,Garcia,CassandraGarcia,Female,30000.00,2021-01-24,Saint-Denis
26372,Marie,Browning,MarieBrowning,Female,10000.00,2020-05-13,W. York
26373,Mariah,Reed,MariahReed,Female,70000.00,2019-04-20,Oak Bay
26374,Bradley,Pal,BradleyPal,Male,130000.00,2021-01-20,Melton
26375,Shannon,Ortega,ShannonOrtega,Male,130000.00,2019-04-04,Bendigo
26376,Anthony,Martinez,AnthonyMartinez,Male,70000.00,2020-10-18,National City
26377,Isabelle,Foster,IsabelleFoster,Female,70000.00,2020-12-01,Cliffside
26378,Colin,Raje,ColinRaje,Male,130000.00,2020-10-21,Paderborn
26379,Cindy,Rodriguez,CindyRodriguez,Female,130000.00,2020-07-17,Leeds
26380,Ricardo,Luo,RicardoLuo,Male,100000.00,2020-07-29,Cergy
26381,Shannon,Romero,ShannonRomero,Male,130000.00,2020-01-20,Frankfurt
26382,Dale,Xu,DaleXu,Male,130000.00,2020-01-26,Frankfurt am Main
26383,Ronnie,Hu,RonnieHu,Male,110000.00,2020-08-04,Paris
26384,Jon,Zhu,JonZhu,Male,110000.00,2020-09-15,Paris
26385,Javier,Muñoz,JavierMuñoz,Male,120000.00,2020-11-25,Eilenburg
26386,Kelli,Zhao,KelliZhao,Female,160000.00,2020-08-23,Newcastle upon Tyne
26387,Dalton,Roberts,DaltonRoberts,Male,170000.00,2020-11-18,Watford
26388,Wayne,Jai,WayneJai,Male,90000.00,2020-12-08,Cergy
26389,Candice,Zhou,CandiceZhou,Female,100000.00,2020-04-27,Paris
26390,Ivan,Mehta,IvanMehta,Male,150000.00,2020-08-04,London
26391,Dominique,Arun,DominiqueArun,Female,70000.00,2020-05-27,Les Ulis
26392,Kelli,Rai,KelliRai,Female,100000.00,2020-04-09,München
26393,Donald,Raman,DonaldRaman,Male,110000.00,2020-06-13,Paderborn
26394,Martha,Sun,MarthaSun,Female,70000.00,2020-10-07,Paris La Defense
26395,Daisy,Gill,DaisyGill,Female,90000.00,2020-02-11,Poing
26396,Terry,Black,TerryBlack,Male,100000.00,2021-01-16,Stuttgart
26397,Micheal,Travers,MichealTravers,Male,130000.00,2020-11-08,Oxford
26398,Ian,Watson,IanWatson,Male,170000.00,2020-08-30,York
26399,Erick,Gonzalez,ErickGonzalez,Male,120000.00,2020-02-27,Saarlouis
26400,Jade,James,JadeJames,Female,80000.00,2020-03-07,Esher-Molesey
26401,Natalie,Butler,NatalieButler,Female,130000.00,2020-02-12,Esher-Molesey
26402,Jamie,Wagner,JamieWagner,Female,100000.00,2020-06-17,Dunkerque
26403,Philip,Navarro,PhilipNavarro,Male,110000.00,2020-09-06,Leipzig
26404,Trisha,Wu,TrishaWu,Female,170000.00,2020-12-22,W. York
26405,Naomi,Blanco,NaomiBlanco,Female,80000.00,2020-09-12,Paris
26406,Haley,Lopez,HaleyLopez,Female,80000.00,2020-12-17,Roubaix
26407,Ashley,Davis,AshleyDavis,Female,120000.00,2020-03-02,Bury
26408,Martha,Huang,MarthaHuang,Female,130000.00,2020-08-28,London
26409,Christy,Goel,ChristyGoel,Female,130000.00,2020-03-14,Maidenhead
26410,Franklin,Goel,FranklinGoel,Male,90000.00,2020-07-11,Saint Germain en Laye
26411,Mario,Xu,MarioXu,Male,110000.00,2020-03-01,Birmingham
26412,Kate,Chande,KateChande,Female,80000.00,2020-10-22,Les Ulis
26413,Rebekah,Romero,RebekahRomero,Female,80000.00,2020-10-22,Saint Ouen
26414,George,Patel,GeorgePatel,Male,120000.00,2020-02-06,München
26415,Latoya,Lal,LatoyaLal,Female,90000.00,2021-01-19,Hamburg
26416,Amy,Zhao,AmyZhao,Female,130000.00,2020-07-09,London
26417,Dustin,Rai,DustinRai,Male,130000.00,2020-06-03,Oxford
26418,Rafael,Chande,RafaelChande,Male,90000.00,2020-07-07,Paris
26419,Geoffrey,Suri,GeoffreySuri,Male,100000.00,2020-06-24,Berlin
26420,Bob,Kapoor,BobKapoor,Male,110000.00,2020-02-07,Stuttgart
26421,Allison,Peterson,AllisonPeterson,Female,60000.00,2020-10-23,Caloundra
26422,Pedro,Suri,PedroSuri,Male,70000.00,2019-05-17,Warrnambool
26423,Hector,Gutierrez,HectorGutierrez,Male,70000.00,2019-05-23,Cranbourne
26424,Kayla,White,KaylaWhite,Female,60000.00,2020-03-03,Cranbourne
26425,Janelle,Malhotra,JanelleMalhotra,Female,70000.00,2020-08-30,Lane Cove
26426,Heidi,Malhotra,HeidiMalhotra,Female,70000.00,2020-12-05,Cloverdale
26427,Alicia,Xie,AliciaXie,Female,70000.00,2020-11-20,Seaford
26428,Colin,Ma,ColinMa,Male,70000.00,2020-09-16,Cranbourne
26429,Reginald,Ortega,ReginaldOrtega,Male,80000.00,2019-05-28,Cloverdale
26430,Paula,Sanz,PaulaSanz,Female,70000.00,2020-09-22,Perth
26431,Shaun,Rai,ShaunRai,Male,60000.00,2020-12-15,Lane Cove
26432,Isabel,Simmons,IsabelSimmons,Female,80000.00,2020-04-26,Hervey Bay
26433,Nelson,Rubio,NelsonRubio,Male,90000.00,2019-05-10,Silverwater
26434,Mallory,Romero,MalloryRomero,Female,90000.00,2020-06-21,Sydney
26435,Yolanda,Goel,YolandaGoel,Female,90000.00,2019-05-26,Bendigo
26436,Briana,Carlson,BrianaCarlson,Female,110000.00,2019-05-05,Bendigo
26437,Tiffany,Zhu,TiffanyZhu,Female,110000.00,2019-05-26,Rockhampton
26438,Alisha,Shen,AlishaShen,Female,130000.00,2019-05-11,Malabar
26439,Isaac,Morris,IsaacMorris,Male,100000.00,2019-05-04,Caloundra
26440,Devin,Green,DevinGreen,Male,100000.00,2019-05-17,Melbourne
26441,Randy,Lu,RandyLu,Male,80000.00,2020-12-22,Rockhampton
26442,Barbara,Huang,BarbaraHuang,Female,120000.00,2019-05-04,Matraville
26443,Kathryn,She,KathrynShe,Female,100000.00,2019-05-16,Townsville
26444,Pamela,Lopez,PamelaLopez,Female,100000.00,2019-05-22,North Ryde
26445,Aidan,Foster,AidanFoster,Male,110000.00,2019-05-19,Caloundra
26446,Jamie,Muñoz,JamieMuñoz,Male,130000.00,2021-01-24,Milsons Point
26447,Noah,Russell,NoahRussell,Male,110000.00,2019-06-05,Rockhampton
26448,Kara,Yuan,KaraYuan,Female,30000.00,2020-08-26,Bremerton
26449,Jared,Gray,JaredGray,Male,30000.00,2020-03-27,Port Hammond
26450,Lauren,Ramirez,LaurenRamirez,Female,30000.00,2020-10-15,Salem
26451,Mariah,Perry,MariahPerry,Female,40000.00,2020-07-15,Spokane
26452,James,Martinez,JamesMartinez,Male,50000.00,2020-04-11,West Covina
26453,Cole,Peterson,ColePeterson,Male,50000.00,2020-10-08,Oregon City
26454,Sebastian,Cox,SebastianCox,Male,50000.00,2020-07-27,Redmond
26455,Samuel,Carter,SamuelCarter,Male,60000.00,2020-05-28,Kirkland
26456,Xavier,Peterson,XavierPeterson,Male,60000.00,2020-11-20,Port Hammond
26457,Sydney,Moore,SydneyMoore,Female,60000.00,2020-03-11,Woodburn
26458,Ryan,Moore,RyanMoore,Male,60000.00,2020-06-07,Daly City
26459,Angelica,Hayes,AngelicaHayes,Female,60000.00,2020-08-26,Port Orchard
26460,Gabriella,Cook,GabriellaCook,Female,60000.00,2021-01-16,W. Linn
26461,Brooke,Howard,BrookeHoward,Female,60000.00,2020-12-31,Oak Bay
26462,Lauren,Kelly,LaurenKelly,Female,60000.00,2020-09-15,Bellingham
26463,Alexa,Rogers,AlexaRogers,Female,60000.00,2020-09-26,Bellingham
26464,Alexandria,Griffin,AlexandriaGriffin,Female,40000.00,2020-10-28,Olympia
26465,Andrea,Evans,AndreaEvans,Female,50000.00,2020-03-14,Lincoln Acres
26466,Kevin,Turner,KevinTurner,Male,50000.00,2020-06-03,Beaverton
26467,Nicole,Brooks,NicoleBrooks,Female,50000.00,2020-12-01,Mill Valley
26468,Alyssa,Brown,AlyssaBrown,Female,50000.00,2020-02-08,Newport Beach
26469,Joy,Alvarez,JoyAlvarez,Female,50000.00,2020-03-05,Berkeley
26470,Marcus,Cooper,MarcusCooper,Male,50000.00,2020-03-15,Mill Valley
26471,Edward,Perez,EdwardPerez,Male,50000.00,2020-08-28,San Carlos
26472,David,Hughes,DavidHughes,Male,50000.00,2020-03-20,Spring Valley
26473,Anna,Wood,AnnaWood,Female,50000.00,2020-08-05,Salem
26474,Mackenzie,Morris,MackenzieMorris,Female,60000.00,2020-07-25,Port Hammond
26475,Isabella,Gonzalez,IsabellaGonzalez,Female,30000.00,2020-06-17,Newport Beach
26476,Jordan,Jai,JordanJai,Male,30000.00,2020-08-07,Downey
26477,Joel,Rana,JoelRana,Male,40000.00,2020-10-08,Burlingame
26478,Sara,Collins,SaraCollins,Female,40000.00,2020-07-17,Daly City
26479,Katherine,Cook,KatherineCook,Female,40000.00,2020-10-07,Colma
26480,Jacqueline,Patterson,JacquelinePatterson,Female,20000.00,2020-02-13,Novato
26481,Luke,Young,LukeYoung,Male,30000.00,2019-04-19,La Jolla
26482,Sydney,Hill,SydneyHill,Female,30000.00,2019-05-20,Royal Oak
26483,Taylor,Ward,TaylorWard,Female,30000.00,2020-07-22,Downey
26484,Fernando,Patterson,FernandoPatterson,Male,40000.00,2019-04-28,Bellflower
26485,Jason,Bryant,JasonBryant,Male,40000.00,2019-04-01,Renton
26486,Andrea,Cook,AndreaCook,Female,40000.00,2019-04-24,Los Angeles
26487,Vincent,Ma,VincentMa,Male,70000.00,2019-04-16,Beaverton
26488,Julia,Rodriguez,JuliaRodriguez,Female,40000.00,2020-02-23,Cliffside
26489,Jordan,Collins,JordanCollins,Male,70000.00,2020-02-02,Beverly Hills
26490,Antonio,Simmons,AntonioSimmons,Male,70000.00,2019-04-14,Woodland Hills
26491,Riley,Sanchez,RileySanchez,Female,70000.00,2019-05-09,Bellingham
26492,Ryan,Rodriguez,RyanRodriguez,Male,70000.00,2020-04-23,Colma
26493,Lawrence,Ramos,LawrenceRamos,Male,70000.00,2020-02-17,Bellingham
26494,Nicholas,White,NicholasWhite,Male,70000.00,2020-10-05,Coronado
26495,Allison,Baker,AllisonBaker,Female,40000.00,2020-09-15,Cliffside
26496,Cassidy,Griffin,CassidyGriffin,Female,40000.00,2019-05-26,Westminster
26497,Karen,Sanchez,KarenSanchez,Female,60000.00,2020-09-30,Issaquah
26498,Ethan,Hayes,EthanHayes,Male,60000.00,2020-06-18,Renton
26499,Renee,Ruiz,ReneeRuiz,Female,60000.00,2019-05-17,Bellflower
26500,Billy,Ruiz,BillyRuiz,Male,60000.00,2020-09-07,Beverly Hills
26501,Allison,Parker,AllisonParker,Female,60000.00,2020-10-04,Colma
26502,Taylor,Brown,TaylorBrown,Female,60000.00,2020-09-04,Concord
26503,Jeremiah,Townsend,JeremiahTownsend,Male,40000.00,2019-06-03,Newton
26504,Jennifer,Robinson,JenniferRobinson,Female,40000.00,2019-06-14,Royal Oak
26505,Jennifer,Wright,JenniferWright,Female,40000.00,2020-02-04,Royal Oak
26506,Ruth,Srini,RuthSrini,Female,60000.00,2020-02-23,Ballard
26507,Abhijit,Thakur,AbhijitThakur,Female,60000.00,2020-06-02,Burien
26508,Marcus,Ross,MarcusRoss,Male,60000.00,2020-05-10,Issaquah
26509,Seth,Taylor,SethTaylor,Male,60000.00,2019-05-19,Tacoma
26510,Jack,Scott,JackScott,Male,60000.00,2019-05-23,Lemon Grove
26511,Charles,Weisman,CharlesWeisman,Male,70000.00,2019-05-21,Woodland Hills
26512,Christina,Cooper,ChristinaCooper,Female,40000.00,2019-06-06,Langley
26513,Stacy,Moreno,StacyMoreno,Female,60000.00,2019-05-02,Bellingham
26514,Cameron,Powell,CameronPowell,Male,70000.00,2020-06-17,Grossmont
26515,Zoe,Watson,ZoeWatson,Female,70000.00,2020-08-21,Grossmont
26516,Jill,Perry,JillPerry,Female,70000.00,2020-07-13,Imperial Beach
26517,Melanie,Griffin,MelanieGriffin,Female,70000.00,2020-03-21,Imperial Beach
26518,Marcus,Lee,MarcusLee,Male,70000.00,2020-10-11,Long Beach
26519,Brianna,Wood,BriannaWood,Female,80000.00,2020-08-26,Torrance
26520,Chloe,Ramirez,ChloeRamirez,Female,60000.00,2019-05-24,Edmonds
26521,Nathan,Taylor,NathanTaylor,Male,60000.00,2019-05-07,Puyallup
26522,Logan,Thompson,LoganThompson,Male,60000.00,2020-08-06,Spokane
26523,Casey,Raji,CaseyRaji,Female,60000.00,2020-10-18,Berkeley
26524,Anthony,Robinson,AnthonyRobinson,Male,60000.00,2020-12-19,Imperial Beach
26525,Jeremy,Bell,JeremyBell,Male,70000.00,2020-09-16,West Covina
26526,Blake,Coleman,BlakeColeman,Male,70000.00,2020-10-24,Lakewood
26527,Oscar,Hayes,OscarHayes,Male,70000.00,2020-07-28,Burnaby
26528,Samuel,Garcia,SamuelGarcia,Male,60000.00,2020-12-29,Edmonds
26529,Jasmine,Davis,JasmineDavis,Female,70000.00,2019-07-21,Victoria
26530,Riley,Morgan,RileyMorgan,Female,70000.00,2019-05-23,Lake Oswego
26531,Jeremy,Reed,JeremyReed,Male,70000.00,2020-05-23,Burlingame
26532,Angela,Barnes,AngelaBarnes,Female,80000.00,2019-05-24,Concord
26533,Xavier,Mitchell,XavierMitchell,Male,80000.00,2019-08-29,Langley
26534,Fernando,Smith,FernandoSmith,Male,90000.00,2019-05-06,Oakland
26535,Kelly,Perry,KellyPerry,Female,90000.00,2020-09-09,Port Orchard
26536,Katherine,Thomas,KatherineThomas,Female,100000.00,2019-05-10,Glendale
26537,Wyatt,Perez,WyattPerez,Male,100000.00,2019-05-18,Walla Walla
26538,Warren,Black,WarrenBlack,Male,110000.00,2019-05-19,Bellflower
26539,Faith,Hayes,FaithHayes,Female,130000.00,2019-05-12,Burlingame
26540,Jada,Sanchez,JadaSanchez,Female,170000.00,2019-05-29,Colma
26541,Alexis,Butler,AlexisButler,Female,40000.00,2020-05-19,Concord
26542,Jamie,Torres,JamieTorres,Male,40000.00,2020-04-13,Ballard
26543,Susan,Guo,SusanGuo,Female,10000.00,2020-02-15,Caloundra
26544,Riley,Ramirez,RileyRamirez,Female,30000.00,2020-05-08,Edmonds
26545,Taylor,Ross,TaylorRoss,Female,60000.00,2019-05-14,Downey
26546,Miguel,Bennett,MiguelBennett,Male,60000.00,2019-05-01,Imperial Beach
26547,Barbara,Beck,BarbaraBeck,Female,30000.00,2019-06-18,Malabar
26548,Casey,Suarez,CaseySuarez,Male,20000.00,2019-06-23,Malabar
26549,Jamie,Sanz,JamieSanz,Male,20000.00,2019-06-25,Silverwater
26550,Alex,Morris,AlexMorris,Male,40000.00,2020-08-03,Burien
26551,Noah,Moore,NoahMoore,Male,40000.00,2020-02-13,Milwaukie
26552,Judith,Turner,JudithTurner,Female,40000.00,2020-06-21,Olympia
26553,Kayla,Powell,KaylaPowell,Female,40000.00,2020-12-14,Redmond
26554,Michael,Garcia,MichaelGarcia,Male,60000.00,2020-11-01,Burbank
26555,Jeremy,Perry,JeremyPerry,Male,70000.00,2020-08-15,Newport Beach
26556,Jeremy,Cooper,JeremyCooper,Male,60000.00,2020-05-18,Corvallis
26557,Katelyn,Morgan,KatelynMorgan,Female,60000.00,2020-05-11,Coronado
26558,Holly,Garcia,HollyGarcia,Female,10000.00,2020-07-09,Cloverdale
26559,Marshall,Ye,MarshallYe,Male,10000.00,2020-05-15,Darlinghurst
26560,Lindsey,Shen,LindseyShen,Female,20000.00,2019-06-10,Newcastle
26561,Hannah,Lewis,HannahLewis,Female,20000.00,2019-06-12,Bendigo
26562,Edward,Wilson,EdwardWilson,Male,40000.00,2019-06-12,Coffs Harbour
26563,Keith,She,KeithShe,Male,40000.00,2019-06-29,Warrnambool
26564,Franklin,Chen,FranklinChen,Male,40000.00,2021-01-28,Bendigo
26565,Gabriel,Mitchell,GabrielMitchell,Male,40000.00,2020-12-31,Coffs Harbour
